,가수,곡명,가사,장르,발매일
376,제니 (JENNIE),SOLO,"천진난만 청순가련
새침한 척 이젠 지쳐 나
귀찮아
매일 뭐 해 어디야 밥은 잘 자
Baby 자기 여보 보고 싶어
다 부질없어
You got me like
이건 아무 감동 없는
Love Story
어떤 설렘도 어떤 의미도
네겐 미안하지만
I’m not sorry
오늘부터 난 난 난
빛이 나는 솔로
빛이 나는 솔로
I’m going solo lo lo lo lo lo
I’m going solo lo lo lo lo lo
Used to be your girl
Now I’m used to
being the GOAT
You’re sittin’ on your feelings
I’m sittin’ on my throne
I ain’t got no time
for the troubles in your eyes
This time I’m only lookin’ at me
myself and I
I’m goin' solo
I’ma do it on my own now
Now that you’re alone
got you lookin’ for a clone now
So low
That’s how I’m gettin’ down
Destined for this and the crown
Sing it loud like
이건 아무 감동 없는
Love Story
어떤 설렘도 어떤 의미도
네겐 미안하지만
I’m not sorry
오늘부터 난 난 난
빛이 나는 솔로
빛이 나는 솔로
I’m going solo lo lo lo lo lo
I’m going solo lo lo lo lo lo
만남 설렘 감동 뒤엔
이별 눈물 후회 그리움
홀로인 게 좋아 난 나다워야 하니까
자유로운 바람처럼
구름 위에 별들처럼
멀리 가고 싶어 밝게 빛나고 싶어
빛이 나는 솔로
I’m going solo lo lo lo lo lo
I’m going solo lo lo lo lo lo",랩/힙합,2018.11.12
377,방탄소년단,Anpanman,"Waiting for you Anpanman
Waiting for you Anpanman
내겐 없지 알통이나 갑빠
내겐 없지 super car like Batman
되게 멋진 영웅이 내 낭만
But 줄 수 있는 건 오직 Anpan
꿈꿔왔네 hero like Superman
힘껏 뛰었네 하늘높이 방방
무릎팍 까지는 것 따윈 두렵지 않아
순수한 내 어릴 적의 망상
I'm not a superhero
많은 것을 바라지마
I can be your hero
이런 말이 가당키나
한 일인지 모르겠어 정말
근데 꼭 해야겠어요 엄마
내가 아니면 누가할까
You can call me say Anpan
Waiting for you Anpanman
Lemme hear ya say
lemme hear ya say
Waiting for you Anpanman
Turn it up turn it up turn It up
좀 더 힘을 내볼래
Lemme hear ya say
lemme hear ya say
너의 힘이 돼줄래
Turn it up turn it up turn it up
계속 돌려 돌려 나의 Anpan
Keep ballin' ballin' still 방탄
눈 뜨니 hero but still in 미로
그 young man young man
young man
계속 몰래 몰래 상처 만땅
But ballin' ballin' still 방탄
아파도 hero 두려움은 뒤로
Anpanman panman panman
I'm a new generation Anpanman
I'm a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say All the bad men cop out
I'm a new generation Anpanman
I'm a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say All the bad men cop out
가끔은 이 모든 게 두렵네
사랑하는 게 넘 많이 생겼기에
누군 말해 너도 이제 꼰대 다 됐으
자격 없어 그냥 하던 거나 잘 해
그래도 난 영웅이고파
줄 수 있는 건 단팥빵
과 수고했단 말뿐이다만
부름 바로 날라갈게
날 불러줘
Waiting for you Anpanman
Lemme hear ya say
lemme hear ya say
Waiting for you Anpanman
Turn it up turn it up turn it up
좀 더 힘을 내볼래
Lemme hear ya say
lemme hear ya say
너의 힘이 돼줄래
Turn it up turn it up turn it up
계속 돌려 돌려 나의 Anpan
Keep ballin' ballin' still 방탄
눈 뜨니 hero but still in 미로
그 young man young man
young man
계속 몰래 몰래 상처 만땅
But ballin' ballin' still 방탄
아파도 hero 두려움은 뒤로
Anpanman panman panman
솔직하게
무서워 넘어지는 게
너희들을 실망시키는 게
그래도 내 온 힘을 다해서라도
나 꼭 너의 곁에 있을게
다시 넘어지겠지만
또다시 실수 하겠지만
또 진흙투성이겠지만
나를 믿어 나는 hero니까
Yeah yeah
돌려 돌려 나의 Anpan
Keep ballin' ballin' still 방탄
눈 뜨니 hero but still in 미로
그 young man young man
young man
계속 몰래 몰래 상처 만땅
But ballin' ballin' still 방탄
아파도 hero 두려움은 뒤로
Anpanman panman panman
I'm a new generation Anpanman
I'm a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say All the bad men cop out
I'm a new generation Anpanman
I'm a new superhero Anpanman
내가 가진 건 이 노래 한방
Lemme say All the bad men cop out",랩/힙합,2018.05.18
378,멜로망스,짙어져,"널 잊어보려 계속 노력하고 있어
괜히 더 즐거운 척
시간을 보내는 날 넌 모르겠지
행복한 척하며 지내다 보면 언젠가
너를 잊게 될 거라 믿으며
살고 있는 날 모르겠지
내가 노력해봐도 너 때문이라서
너는 더 짙어져 가고
혼자 남겨진 시간을 보내는 게 이젠
내겐 너무 두려운 일이
돼버렸단 걸 넌 모르겠지
네 꿈을 꾸는 밤이 오는 게 난 두려워
이젠 내게 밤이
무서워졌다는 걸 너는 모르겠지
내가 노력해봐도
너 때문이라서 너는 더
짙어져 가고
너를 그리고
노력할수록
너는 계속 커져만 가겠지
짙어져 가는
너를 붙잡고
생각할수록
너는 계속 커져만 가겠지
널 잊어보려 항상 노력하고 있어
괜히 더 즐거운 척
살아보고 있는 날 넌 모르겠지","록/메탈, 국내드라마",2017.10.15
379,Wanna One (워너원),켜줘 (Light),"이불처럼 나를 덮어 Yeah Yeah
끝이 없는 기쁨을 가져 Yeah Yeah
너의 입술이 가까울 때
심장이 자꾸 멎을듯해
어쩐지 오늘 너를 볼 때 나
익숙함보단 설렘이 더 커
이런저런 말로 설명하지 않을게
혹시나 말론 다 보이지 않을까 봐
그저 나의 손바닥이 너의 손을
감쌀 때처럼 따뜻하기를 바래
이불처럼 나를 덮어 Yeah Yeah
끝이 없는 기쁨을 가져 Yeah Yeah
아침에 눈 뜨기 시작할 때부터
너만 생각해 내 맘이 벅차올라 Ay
눈이 감길 때
내 팔이 네 머리를 감싸
널 받치고 싶어 나 Ay
Do you feel the same
지금 Push 내 버튼을 켜줘
Do you feel the same
빛이 되어 넌 날 더 밝혀줘
Do you feel the same
지금 Push 내 버튼을 켜줘
Do you feel the same
빛이 되어 넌 날 더 밝혀줘
Crazy
이런저런 말로 설명하지 않을게
혹시나 말론 다 보이지 않을까 봐
그저 나의 손바닥이 너의 손을
감쌀 때처럼 따뜻하기를 바래
이불처럼 나를 덮어 Yeah Yeah
끝이 없는 기쁨을 가져 Yeah Yeah
손깍지 끼고 새벽을 건너온
매일 아침이 너였음 좋겠어
Uh 시간이 아까워
채워주고 또 나눠줄 게 너무 많아
Do you feel the same
지금 Push 내 버튼을 켜줘
Do you feel the same
빛이 되어 넌 날 더 밝혀줘
내가 채울게 너의
마음속까지 거의
빈 곳이 없어질 때까지
Yeah Yeah Yeah Yeah
나의 온기가 널
조금씩 물들여
서로 진하게 번져가 더
Yeah Yeah Yeah Yeah
네가 예뻐서 그래 그래
네가 예뻐서 그래 그래
감정이 조절이 안되는 건
네가 너무 좋아서 그래 그래
내 말이 거짓말 같애
난 지금이 거짓말 같애
너만이 날 만들어
Do you feel the same
만든 건 전부 네 것
지금 Push 내 버튼을 켜줘
Do you feel the same
빛이 되어 넌 날 더 밝혀줘
내가 채울게 너의
마음속까지 거의
빈 곳이 없어질 때까지
Yeah Yeah Yeah Yeah
나의 온기가 널
조금씩 물들여
서로 진하게 번져가 더
Yeah Yeah Yeah Yeah
Do you feel the same
오늘따라 더
Yeah Yeah Yeah Yeah Uh
Do you feel the same
오늘따라 더 넌 나를 밝혀줘",댄스,2018.06.04
380,어반자카파,"그때의 나, 그때의 우리","그때의 나 그때의 우리
참 어리석고 어렸지
그때의 우리 아무것도 아닌 일에
다투던 초라할 무렵에 기억
달 밝은 날에 하늘을 보면
우리 상처들이 떠 있고
밤 또 늦은 밤에 거릴 거닐면
그때의 추억이 선명하게 따라와
네가 그립거나 보고프거나
그런 쉬운 감정이 아니야
난 그때의 우리가 세상에
우리밖에 없었던 그때가 그리울 뿐
그때의 우리 소홀함과 편안함
그 안에서 부서질 듯 아파했던
달 밝은 날에 하늘을 보면
우리 상처들이 떠 있고
밤 또 늦은 밤에 거릴 거닐면
그때의 추억이 선명하게 따라와
네가 그립거나 보고프거나
그런 쉬운 감정이 아니야
난 그때의 우리가 세상에
우리밖에 없었던 그때가 그리워
다시 그 시간으로 돌아가고픈
가벼운 순간의 감정이 아냐
난 그때의 우리가 너와 내가
이 세상 전부였던 그때가 그리울 뿐
그때의 나 그때의 우리",R&B/Soul,2017.11.08
381,승리,"셋 셀테니 (1, 2, 3!)","이 살가죽 속엔 네가 있어
넌 말해줘도 모를 거야
그런 자태를 가졌으니
눈은 네 구두보다 높을 거야
조금 새삼스럽지만
결국 다 동물이란 생각을 해
내 홍채가 빛나는 건
심장에 압박이 와서 그래
이유를 굳이 말해야 해
이쯤 되면 알아야 해
넌 내 몸과 맘을 거꾸로 뒤집어
당장은 아니라고 해도
네 곁에 누가 있다 해도 yeah
내가 셋 셀테니 넌 딱 넘어와
1 2 3
1 2 3
내가 셋 셀테니 넌 딱 넘어와
1 2 3
1 2 3
이 숨소리 끝엔 네가 있어
넌 말해줘도 모를 거야
이 수트와 자존심이
너 하나 때문에 구겨진 걸 알아
식은땀이 흐르는 건
남자들 널 훔쳐봐서 그래
머릴 자꾸 넘기는 건
너라는 바람이 불어 그래
이걸 왜 내가 말해야 해
이쯤 되면 알아서 해
넌 내 속까지 밖으로 다 뒤집어
당장은 아니라고 해도
네 곁에 누가 있다 해도 yeah
내가 셋 셀테니 넌 딱 넘어와
1 2 3
1 2 3
내가 셋 셀테니 넌 딱 넘어와
1 2 3
1 2 3
It goes 1 2 3
셋을 셌더니
격이 다른 아가씨들 발을 멈추지
Hot damm Hot damm
Hot damm Hot damm
오직 난 너를 원해 ye ye
It goes 1 2 3
셋을 세어보니
시크하던 네 눈빛이 나를 향하지
Hot damm Hot damm
Hot damm Hot damm
하나 둘 셋 1 2 3
1 2 3
내가 셋 셀테니 넌 딱 넘어와
1 2 3
1 2 3",댄스,2018.07.20
382,멜로망스,욕심,"아무리 오래된 친구라 해도
사랑이란 무거운 단어 앞에선
오래된 만큼 멀어질 수도 있단
사실을 알았었지
지금 함께 웃고 있는 널 보며
친구로 쌓아왔던 이 추억들을
앞으로 만들지 못하게 될까 봐
내 맘을 감췄었지
나의 사랑이
너와 함께 웃어줄 수 있는
시간조차도
뺏어버릴 그런 맘이 될까 봐
말조차 못하는데
나를 편히 대해주는 널 보며
친구길 바라는 말인 것 같아서
고백해보겠단 어젯밤 다짐도
함께 멀어지게 했었지
나의 욕심이
너와 함께 웃어줄 수 있는
시간조차도
뺏어버릴 그럴 맘이 될까 봐
나 말하길 망설였는데
널 원한 내 맘이
너의 힘이 되어줄 수 있는
기쁨조차도
잃어버릴 그럴 욕심일까 봐
너를 잃어버릴 일이 될까 봐
가만히 있는데
오늘 함께했던 풍경을 뒤로
우리 함께 찍어 놓은 사진 보면서
커지는 마음을 애써 누르는 날
넌 평생 모를 텐데","발라드, 인디음악",2018.04.26
383,종현 (JONGHYUN),Lonely (Feat. 태연),"미안해 내 탓이야 고마워 덕분이야
툭하면 내뱉던 네 그 말버릇
너도 힘든 걸 난 다 아는데
아마 넌 내가 바본 줄 아나 봐
우는 얼굴로 나 힘들다 하면
정말 나아질까
그럼 누가 힘들까 아프다 징징대면
모두 다 괜찮아지는데
아마 너와 난 착각 속에
서로를 가둬둔 지 몰라
아냐 너는 날 이해 못 해
걱정 어린 네 눈을 볼 때면
Baby I’m so Lonely so Lonely
나는 혼자 있는 것만 같아요
지친 널 볼 때면 내가 너에게
혹시 짐이 될까 많이 버거울까
Baby I’m so Lonely so Lonely
나도 혼자 있는 것만 같아요
그래도 너에게 티 내기 싫어
나는 혼자 참는 게 더 익숙해
날 이해해줘
우린 함께 있지만 같이 걷질 않잖아
외로움과 괴로움
기억 하나 차인 건데
넌 왜 자꾸 다르게만
적으려 하는 건지
Baby I’m so Lonely so Lonely
나는 혼자 있는 것만 같아요
그래도 너에게 티 내기 싫어
나는 혼자 참는 게 더 익숙해
날 이해해줘
날 내버려 둬
Baby I’m so Lonely so Lonely
나는 혼자 있는 것만 같아요
Baby I’m so Lonely so Lonely
나도 혼자 있는 것만 같아요
그래도 너에게 숨기기 싫어
나는 혼자 참는 게 더 익숙해
날 이해해줘",R&B/Soul,2017.04.24
384,EXO-CBX (첸백시),花요일 (Blooming Day),"Hey there don’t move
내 눈에 너를 담아내는 중이야
싫지 않은 표정
that’s the key
내 지친 하루의 끝에
난 너만 보고 싶으니까
네 생각이 매일 움트다
작은 감정으로 돋아나
어느새 내 몸속 깊숙이 넌 자랐나 봐
바라보기에는 모자라
손이 닿아버린 그 순간
네가 내 맘속에 피어나
So baby
can I be your boyfriend can I
네가 알지 못한 세상 알려 주고 싶어
So baby
can I be your boyfriend can I
네가 원한다면 그걸 전부 주고 싶어
Oh baby oh baby
너의 향기가 내게 흠뻑 배일 수 있게
Oh baby oh baby
이제 대답해 줘 oh
오늘 기분은 blue
틀에 갇힌 일상에
늘 같은 mood
넌 나를 풀어내는
master key
황홀한 네 색깔이
내 하루를 바꾸지 yeah
네 생각이 매일 움트다
어떤 감정으로 돋아나
어느새 내 몸속
깊숙이 넌 자랐나 봐
너의 색에 나도 물들어
손이 닿아버린 그 순간
네가 내 하루에 피어나
So baby
can I be your boyfriend can I
네가 알지 못한 세상 알려 주고 싶어
So baby
can I be your boyfriend can I
All I need is love babe
네가 원한다면 그걸 전부 주고 싶어
Oh baby oh baby
너의 향기가 내게 흠뻑 배일 수 있게
Oh baby oh baby
이제 대답해 줘 oh
Ey oh 장난스런 너의 반응에
Say oh 머린 어질하고 아득해
KO girl you knock me out
you knock me out 날 oh baby
날 비추는 까만 두 눈이 또
내게 속삭이는 너의 새빨간
그 입술이 yeah alright
닿을 듯한 너의 두 손이
너무 아름다워 넌 나를 숨 막히게 해
Can I
Can I be your boyfriend can I
너의 하루 끝과 시작 내가 되어 줄게
So baby can I be your boyfriend can I
네가 가장 아름답게 널 피울 수 있게
Oh baby oh baby
너의 향기가 내게 흠뻑 배일 수 있게
Oh baby oh baby
이제 대답해 줘 oh hey",댄스,2018.04.10
385,길구봉구,바람이 불었으면 좋겠어,"웃는 모습이 너무 아름다운
그런 너를 기억하면서
괜찮아 넌 잘할거라 말하던
또 그런 너를 기억하면서
뭐가 그리 내 눈에 깊이 박혔는지
너무 선명해서 이젠
보낼수가 없잖아
바람이 불었으면 좋겠어
널 잊어내도록 널 씻어 내도록
바람이 불었으면 좋겠어 남은
마음까지도 멀리멀리
날아갈 수 있도록
어느새 너의 얼굴을 떠올려
또 그런 나를 바라보면서
뭐가 그리 내눈에 깊이 박혔는지
너무 선명해서 이젠
보낼수가 없잖아
바람이 불었으면 좋겠어
널 잊어내도록 널 씻어 내도록
바람이 불었으면 좋겠어 남은
마음까지도 멀리멀리 날아갈 수
있도록
엉켜버린 나의 마음이 다시금
너로 제자릴 찾아가 워
머릴 흔들어봐도 억지로 다른
생각을 해도 나는 너만
내얘길 들었으면 좋겠어 닿을 수
있도록 널 볼 수 있도록
내얘길 들었으면 좋겠어 흔들 수
있도록 날 볼 수 있도록
바람이 불었으면 좋겠어 내 맘
전해지도록 너에게로 다시
갈수있도록",발라드,2014.01.03
386,로꼬,시간이 들겠지 (Feat. Colde),"지나간 여름 밤 시원한 가을바람
난 여전히 잠에 들
기가 쉽지않아 뒤척이고 있어
내가 계획했던 것
유난히 뜨거웠던 너
뭐 하나라도 내 걸로 만들기 어려워
또 시간이 들겠지
또 시간이 들겠지
벌써 1년이 벌써 한달이
벌써 하루가
추억할 시간도 없이 빨리
지나갔고 내게는 또
새로운 고민거리들로
단 한시간 조차 못 버티고 있어
마른 입술이 뜯겨
아직도 적응을 못했어 이런 감정은
지나가버리면 그만인데
모르겠어 지나치는 방법을
억지로 감은 눈을 떴을 때
내일 모레였음 좋겠는데
It takes time
지나간 여름 밤 시원한 가을바람
난 여전히 잠에 들
기가 쉽지않아 뒤척이고 있어
내가 계획했던 것
유난히 뜨거웠던 너
뭐 하나라도 내 걸로 만들기 어려워
또 시간이 들겠지
또 시간이 들겠지
It takes time
시간이 들겠지
It takes time
또 시간이 들겠지
It takes time
시간이 들겠지
It takes time
또 시간이 들겠지
언제쯤이면 괜찮아질까
알면서도 자꾸 반복하는 질문
괜찮냐고 들을 때마다
표정은 점점 굳어지는 기분
시간이 들겠지라고 적었다가
지우고 힘들다 라고 써
소원이 있다면
아무 생각 없이 잠들고 싶어
시원한 여름 노래들은
희망고문이였고
오랜만에 갈색의 가을 안에서
나는 기어코
시계만 쳐다보고 있네
얼마나 걸릴 아픔 이길래
이제는 돌아갈 수 없어도
여전히 난 그 자리에 서있어
흩어져 있는 시간 속
우리와 다시 마주칠 순 없을까
많은 시간이 흐른 뒤
그때야 우린 알겠지
내가 계획했던 것
유난히 뜨거웠던 너
뭐 하나라도 내 걸로 만들기 어려워
또 시간이 들겠지
또 시간이 들겠지
It takes time
It takes time
It takes time",랩/힙합,2018.10.08
